log_message,target_label,complexity,message_length
Account locked: 1250 failed login attempts for alice.smith,user_action,llm,58
Document shared: backup.zip shared with team-leads@company.com,user_action,llm,62
Database connection pool initialized with 50 connections,system_notification,llm,56
API endpoint /auth/login responding normally (250ms),system_notification,llm,52
Queue processing was unsuccessful: invalid CVV,workflow_error,llm,46
Account locked: 10 failed login attempts for john.doe,user_action,llm,53
API endpoint /metrics responding normally (200ms),system_notification,llm,49
"Method calculateVAT() deprecated since 2.0, use VATService instead",deprecation_warning,llm,66
"Report format XML will be discontinued, migrate to JSON by Q2 2025",deprecation_warning,llm,66
"Cache cleared: 2500 entries removed, 1024MB freed",system_notification,llm,49
"Method calculateVAT() deprecated since 4.0, use TaxCalculationService instead",deprecation_warning,llm,77
Configuration file quarterly.xlsx reloaded successfully,system_notification,llm,55
"Cache cleared: 50 entries removed, 512MB freed",system_notification,llm,46
File upload completed: report.pdf (100MB) by user admin,user_action,llm,55
File upload was unsuccessful: quarterly.xlsx exceeds 512MB limit,workflow_error,llm,64
"API endpoint /v2/orders is deprecated, migrate to /v2/users by Jan 2025",deprecation_warning,llm,71
"Function calculateVAT() deprecated since 3.0, use TaxCalculationService instead",deprecation_warning,llm,79
"Cache cleared: 100 entries removed, 1024MB freed",system_notification,llm,48
"Function calculateTax() deprecated since 2.0, use TaxCalculationService instead",deprecation_warning,llm,79
"API endpoint /metrics is deprecated, migrate to /v2/users by Dec 2024",deprecation_warning,llm,69
Maintenance window scheduled,unclassified,llm,28
"Method calculateTax() obsolete since 3.0, use VATService instead",deprecation_warning,llm,64
Application started successfully on port 443,system_notification,llm,44
Configuration option 'legacy_mode=true' will be removed in version 4.0,deprecation_warning,llm,70
Payment processing failed: insufficient funds for order #54321,workflow_error,llm,62
Account locked: 10 failed login attempts for alice.smith,user_action,llm,56
Application started completed successfullyly on port 8080,system_notification,llm,57
"API endpoint /auth/login is deprecated, migrate to /v3/auth by Q2 2025",deprecation_warning,llm,70
API endpoint /auth/login responding normally (250ms),system_notification,llm,52
ETL pipeline completed: 5 records processed in {minutes} minutes,system_notification,llm,64
"API endpoint /metrics is obsolete, migrate to /v2/users by Dec 2024",deprecation_warning,llm,67
File upload was unsuccessful: report.pdf exceeds 250MB limit,workflow_error,llm,60
Configuration file quarterly.xlsx reloaded completed successfullyly,system_notification,llm,67
Database connection timeout after 60 seconds,workflow_error,llm,44
Operation finished,unclassified,llm,18
Account locked: 10 failed login attempts for temp.user,user_action,llm,54
File upload completed: report.pdf (100MB) by user john.doe,user_action,llm,58
"Method calculateVAT() obsolete since 2.0, use TaxCalculationService instead",deprecation_warning,llm,75
User john.doe created new project 'Q4-Analytics',user_action,llm,48
Legacy authentication module will be sunset in Q3 2025,deprecation_warning,llm,54
SSL certificate renewed for domain api.company.com,system_notification,llm,50
User session expired after {minutes} minutes for user manager.ops,user_action,llm,65
"Legacy email template system obsolete, use new template engine",deprecation_warning,llm,62
"Cache cleared: 5 entries removed, 512MB freed",system_notification,llm,45
File upload completed: quarterly.xlsx (45MB) by user admin,user_action,llm,58
API endpoint /auth/login responding normally (200ms),system_notification,llm,52
"Method calculateTax() obsolete since 3.0, use TaxCalculationService instead",deprecation_warning,llm,75
API rate limit exceeded for client beta-ltd (1250 requests/minute),workflow_error,llm,66
"Cache cleared: 1250 entries removed, 1024MB freed",system_notification,llm,49
ETL pipeline completed: 1250 records processed in 45 minutes,system_notification,llm,60
API rate limit exceeded for client alpha-inc (1500 requests/minute),workflow_error,llm,67
"Database driver postgres-9.x is obsolete, upgrade to 2.0",deprecation_warning,llm,56
"SSL protocol TLSv1.1 is obsolete, upgrade to TLSv1.3 by Q2 2025",deprecation_warning,llm,63
User session expired after 60 minutes for user manager.ops,user_action,llm,58
"Method calculateVAT() deprecated since 2.0, use TaxCalculationService instead",deprecation_warning,llm,77
File upload failed: data.csv exceeds 45MB limit,workflow_error,llm,47
"SSL protocol TLSv1.1 is deprecated, upgrade to TLSv1.3 by Dec 2024",deprecation_warning,llm,66
"API endpoint /auth/login is obsolete, migrate to /v3/auth by Dec 2024",deprecation_warning,llm,69
"Method calculateVAT() deprecated since 4.0, use VATService instead",deprecation_warning,llm,66
Account locked: 20 was unsuccessful login attempts for alice.smith,user_action,llm,66
"API endpoint /v2/orders is deprecated, migrate to /v2/users by Jan 2025",deprecation_warning,llm,71
Configuration file quarterly.xlsx reloaded successfully,system_notification,llm,55
Memory usage: 60% of heap (7.1GB/8GB),system_notification,llm,37
File upload completed: backup.zip (100MB) by user temp.user,user_action,llm,59
"Support ending for Internet Explorer by Q2 2025, update requirements",deprecation_warning,llm,68
"SSL protocol TLSv1.1 is obsolete, upgrade to TLSv1.3 by Q2 2025",deprecation_warning,llm,63
Configuration option 'legacy_mode=true' will be removed in version 3.0,deprecation_warning,llm,70
API endpoint /v1/users responding normally (120ms),system_notification,llm,50
File upload completed: report.pdf (250MB) by user temp.user,user_action,llm,59
Scheduled backup completed at 2025-09-14 14:30:00,system_notification,llm,49
Document shared: backup.zip shared with finance-team@company.com,user_action,llm,64
Load balancer health check passed - 1500 nodes healthy,system_notification,llm,54
File upload failed: config.yaml exceeds 1024MB limit,workflow_error,llm,52
Email delivery was unsuccessful: invalid recipient address user@invalid-domain,workflow_error,llm,78
"Method calculateVAT() deprecated since 4.0, use TaxCalculationService alternatively",deprecation_warning,llm,83
Account locked: 1500 failed login attempts for admin,user_action,llm,52
API endpoint /auth/login responding normally (145ms),system_notification,llm,52
"Database driver postgres-9.x is obsolete, upgrade to 3.0",deprecation_warning,llm,56
Account locked: 50 failed login attempts for admin,user_action,llm,50
User session expired after 5 minutes for user john.doe,user_action,llm,54
Account locked: 10 was unsuccessful login attempts for manager.ops,user_action,llm,66
User temp.user created new project 'HR-Dashboard',user_action,llm,49
Document validation was unsuccessful: missing required field email,workflow_error,llm,66
Profile updated: user 12847 changed email to test@unknown.com,user_action,llm,61
User manager.ops logged in from IP 203.0.113.55,user_action,llm,47
Payment processing failed: insufficient funds for order #54321,workflow_error,llm,62
API rate limit exceeded for client alpha-inc (2500 requests/minute),workflow_error,llm,67
User session expired after {minutes} minutes for user admin,user_action,llm,59
File upload completed: quarterly.xlsx (1024MB) by user manager.ops,user_action,llm,66
API rate limit exceeded for client beta-ltd (5 requests/minute),workflow_error,llm,63
"Cache cleared: 1500 entries removed, 45MB freed",system_notification,llm,47
Event triggered,unclassified,llm,15
User admin logged in from IP 10.0.0.45,user_action,llm,38
"Report format CSV will be discontinued, migrate to JSON by Jan 2025",deprecation_warning,llm,67
"Report format XML will be discontinued, migrate to JSON by Q2 2025",deprecation_warning,llm,66
Scheduled backup completed at 2025-09-14 14:30:00,system_notification,llm,49
"Cache cleared: 2500 entries removed, 100MB freed",system_notification,llm,48
User session expired after {minutes} minutes for user temp.user,user_action,llm,63
"Legacy email template system deprecated, use new template engine",deprecation_warning,llm,64
Profile updated: user 12345 changed email to user@invalid-domain,user_action,llm,64
Load balancer health check passed - 20 nodes healthy,system_notification,llm,52
User temp.user created new project 'Q1-Financials',user_action,llm,50
"Cache cleared: 1250 entries removed, 250MB freed",system_notification,llm,48
"Cache cleared: 50 entries removed, 45MB freed",system_notification,llm,45
User session expired after 45 minutes for user temp.user,user_action,llm,56
Account locked: 5 was unsuccessful login attempts for admin,user_action,llm,59
Memory usage: 75% of heap (4.2GB/8GB),system_notification,llm,37
"Database driver postgres-9.x is deprecated, upgrade to 2.0",deprecation_warning,llm,58
File upload was unsuccessful: quarterly.xlsx exceeds 100MB limit,workflow_error,llm,64
File upload failed: config.yaml exceeds 512MB limit,workflow_error,llm,51
Password changed completed successfullyly for user ID 67890,user_action,llm,59
"API endpoint /auth/login is deprecated, migrate to /v3/auth by Q2 2025",deprecation_warning,llm,70
"Support ending for Safari 12 by Jan 2025, update requirements",deprecation_warning,llm,61
Account locked: 2500 was unsuccessful login attempts for alice.smith,user_action,llm,68
Application started successfully on port 443,system_notification,llm,44
ETL pipeline completed: 10 records processed in 60 minutes,system_notification,llm,58
"Method calculateTax() deprecated since 4.0, use VATService alternatively",deprecation_warning,llm,72
File upload failed: data.csv exceeds 250MB limit,workflow_error,llm,48
"Method calculateTax() obsolete since 3.0, use VATService instead",deprecation_warning,llm,64
API rate limit exceeded for client alpha-inc (1500 requests/minute),workflow_error,llm,67
File upload completed: quarterly.xlsx (45MB) by user manager.ops,user_action,llm,64
Task done,unclassified,llm,9
"Cache cleared: 100 entries removed, 512MB freed",system_notification,llm,47
Legacy authentication module will be sunset in Q3 2025,deprecation_warning,llm,54
User session expired after 45 minutes for user temp.user,user_action,llm,56
Action completed successfully,unclassified,llm,29
File upload failed: backup.zip exceeds 250MB limit,workflow_error,llm,50
"API endpoint /auth/login is obsolete, migrate to /v3/auth by Q2 2025",deprecation_warning,llm,68
